Date,JAPAN
2013-12,128.885592398127
2014-01,126.6145002020036
2014-02,122.9627972528126
2014-03,121.63475920999429
2014-04,117.78485075559529
2014-05,124.52364417553642
2014-06,130.59502502449928
2014-07,134.4091290499081
2014-08,133.5670395815276
2014-09,138.28086057034574
2014-10,137.60609864896014
2014-11,138.72051952583894
2014-12,140.86610423183632
2015-01,154.580242438829
2015-02,164.95396890806458
2015-03,174.91304544887234
2015-04,173.5841563284269
2015-05,179.72770088520625
2015-06,173.81608829472282
2015-07,176.11207625280204
2015-08,163.55996401406017
2015-09,153.01690495967333
2015-10,170.22530120776912
2015-11,176.26411832285487
2015-12,171.9283854647742
2016-01,158.40607606461404
2016-02,153.4237243838831
2016-03,153.2084876981729
2016-04,159.518965924471
2016-05,162.41415198249754
2016-06,158.74034039374453
2016-07,167.92600737822906
2016-08,169.2482454028546
2016-09,170.42067652534368
2016-10,177.01665549619116
2016-11,178.5120041770877
2016-12,181.2780592767045
2017-01,183.50780210464643
2017-02,188.72037758620047
2017-03,186.80367846606563
2017-04,185.40073693462082
2017-05,184.94075470868952
2017-06,184.27233775059938
2017-07,181.8691448265998
2017-08,180.2617105192058
2017-09,184.83601591924153
2017-10,196.22005370698975
2017-11,197.44504575813187
2017-12,197.42224570962426
2018-01,199.02026057696398
2018-02,200.21771998178602
2018-03,194.36493670213707
2018-04,199.16788221475963
2018-05,204.1157393688576
2018-06,198.93180417507452
2018-07,199.29956211029835
2018-08,200.86503821340997
2018-09,207.32352307825244
2018-10,194.55938349070013
2018-11,195.46668126693072
2018-12,180.66919192330823
2019-01,190.97126805612137
2019-02,192.37580481762106
2019-03,196.1944503069903
2019-04,199.29707265704988
2019-05,192.49548204288809
2019-06,195.41199301571768
2019-07,200.1483655900474
2019-08,200.30613092119862
2019-09,210.51473823648402
2019-10,215.6950203019653
2019-11,219.47342166422968
2019-12,220.0777935354147
2020-01,219.88507467506318
2020-02,201.55006597497888
2020-03,187.34846783818475
2020-04,197.79742653276784
2020-05,206.29876309747786
2020-06,204.28625400359599
2020-07,190.9532273298519
2020-08,203.17755828765496
2020-09,209.2425864231623
2020-10,207.276366176115
2020-11,227.06114840585636
2020-12,231.14610256188487
2021-01,230.46178070532733
2021-02,234.1638025589612
2021-03,244.4024788396641
2021-04,234.9830217499178
2021-05,234.96000532438467
2021-06,241.53797160993358
2021-07,238.4998455077865
2021-08,246.93575191292877
2021-09,258.4355057917093
2021-10,250.1090978649458
2021-11,250.8027788081683
2021-12,252.9465020261104
2022-01,243.58411261524517
2022-02,240.38918430113537
2022-03,241.44956590345183
2022-04,232.23468559790126
2022-05,232.44726527375826
2022-06,219.3828694202977
2022-07,237.75296889111155
2022-08,234.92945240295873
2022-09,216.155791927512
2022-10,220.60355899223438
2022-11,232.24680898305238
2022-12,224.66177726701684
2023-01,234.49248362783132
2023-02,230.92358713122877
2023-03,234.34441089287478
2023-04,231.46315856667957
2023-05,244.151133674659
2023-06,248.3489121640631
2023-07,253.16576548125576
2023-08,250.947
2023-09,251.849
2023-10,240.904
2023-11,253.341
2023-12,261.158
2024-01,277.846
2024-02,287.256
2024-03,296.516
2024-04,284.950
2024-05,284.425
2024-06,286.048
2024-07,299.739
2024-08,294.508
2024-09,290.414
2024-10,286.715
2024-11,292.122
